1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Precio,Mayor o Menor 5m,RSI,Pendiente RSI,Oscilador Estocastico,Pendiente Oscilador Estocastico,Nivel MACD,Pendiente Nivel MACD,IMDM,Pendiente IMDM,ICPB,Pendiente ICPB,OA,Pendiente OA,RSIR,Pendiente RSIR,Williamso,Pendiente Williams,OU,Pendiente OU,Hora,Volumen,Volumen Pendiente,Mayor o Menor 1.5m,Mayor o Menor 2.5m,Mayor o Menor 3.5m,Mayor o Menor 4.5m
0.717,2,54.88523,14.435900000000004,59.76331,17.751400000000004,0.00021,0.0,17.81247,0.0,37.45318,180.46230000000003,0.00024,9.999999999999999e-05,37.99623,31.132299999999944,-35.50296,53.254400000000004,59.3083,10.505800000000036,14.17.10,225.311,2,2,2,2,
0.71705,2,55.04012,1.5489000000000175,59.96055,1.9724000000000075,0.00021,0.0,18.1888,3.763299999999994,39.4294,19.76219999999998,0.00025,9.999999999999999e-05,38.33027,3.3404000000000167,-34.91124,5.917200000000022,58.30729,-10.010100000000008,14.17.48,225.401,2,2,2,2,
0.71691,2,55.64919,6.090699999999956,60.74951,7.88960000000003,0.00022,9.999999999999999e-05,18.1888,0.0,47.27756,78.4816,0.00025,0.0,39.6438,13.1353,-32.54438,23.668600000000026,58.9749,6.676099999999963,14.18.16,225.451,2,2,2,2,
0.71678,2,52.56191,-30.872799999999998,57.00197,-37.47540000000001,0.0002,-0.00019999999999999998,18.1888,0.0,9.17431,-381.0325,0.00025,0.0,32.98579,-66.58009999999997,-43.78698,-112.42600000000003,55.80375,-31.711499999999972,14.18.51,225.523,2,2,2,2,
0.71677,2,50.06123,-25.006799999999956,54.24063,-27.61339999999997,0.00019,-9.999999999999999e-05,18.1888,0.0,-19.69697,-288.71279999999996,0.00024,-9.999999999999999e-05,27.59283,-53.92960000000002,-52.07101,-82.84030000000001,54.26064,-15.431099999999986,14.19.20,225.53,2,2,2,2,
0.71676,2,49.89168,-1.6955000000000098,54.04339,-1.9724000000000075,0.00019,0.0,18.1888,0.0,-21.71799,-20.2102,0.00024,0.0,27.22719,-3.6563999999999908,-52.66272,-5.917099999999991,54.09693,-1.637100000000018,14.19.52,225.603,2,2,2,2,
0.71677,2,50.61221,7.205299999999966,51.47929,-25.641000000000034,0.00016,-0.0003,17.71411,-4.7468999999999895,-15.60758,61.104099999999995,0.00016,-0.0007999999999999999,22.20776,-50.1943,-50.29586,23.668600000000026,54.16024,0.6331000000000131,14.20.20,225.68,2,2,2,2,
0.71668,2,48.99813,-16.140799999999942,49.70414,-17.751499999999965,0.00016,0.0,17.71411,0.0,-34.15706,-185.49480000000003,0.00015,-0.00010000000000000026,18.72685,-34.809100000000015,-55.6213,-53.254400000000004,53.45651,-7.037300000000002,14.20.57,225.736,2,2,2,2,
0.71674,2,47.46787,-15.302600000000055,47.92899,-17.751500000000036,0.00015,-0.00010000000000000026,17.33148,-3.8263000000000247,-52.1645,-180.07439999999994,0.00015,0.0,15.96036,-27.664899999999992,-60.94675,-53.254500000000036,52.77882,-6.7768999999999835,14.21.29,225.809,2,2,2,2,
0.71666,2,48.30601,8.381400000000028,48.91519,9.862000000000037,0.00015,0.0,17.33148,0.0,-42.22586,99.3864,0.00015,0.0,17.23422,12.738600000000009,-57.98817,29.58580000000005,53.59427,8.154499999999985,14.22.02,225.876,2,2,2,2,
0.71669,2,47.79961,-5.063999999999993,48.32347,-5.917200000000022,0.00015,0.0,17.33148,0.0,-48.20847,-59.82610000000001,0.00015,0.0,16.14214,-10.920799999999993,-59.76331,-17.751400000000004,53.105,-4.892700000000048,14.22.38,225.902,2,2,2,2,
0.71662,2,49.17427,13.746599999999987,49.90138,15.779100000000028,0.00016,0.00010000000000000026,17.33148,0.0,-32.12321,160.85259999999997,0.00015,0.0,19.10671,29.645699999999984,-55.02959,47.33719999999998,54.40972,13.047200000000032,14.23.08,225.961,2,2,2,0,
0.71666,2,47.96723,-12.070399999999992,48.52071,-13.80670000000002,0.00015,-0.00010000000000000026,17.33148,0.0,-46.22077,-140.97560000000001,0.00015,0.0,16.50361,-26.031000000000013,-59.1716,-41.42009999999999,53.26809,-11.416299999999993,14.23.37,225.989,2,2,2,2,
0.71664,2,47.96723,0.0,48.52071,0.0,0.00015,0.0,17.33148,0.0,-46.22077,0.0,0.00015,0.0,16.50361,0.0,-59.1716,0.0,53.26809,0.0,14.24.06,225.999,2,2,2,1,
